Environment,Account,invoice_date,Description,region,Product Name,vendor,Service Name,Usage Type,Team,Sub-Team,Cost Before Uplifts ($)
prod,12273010,01/04/2024,Azure OpenAI - Az-GPT4-Turbo-128K Output Tokens,West Europe::westeurope,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,Straight Outta Accounts,6501.45
non-prod,74852711,01/04/2024,Azure OpenAI - Az-GPT4-Turbo-128K Output Tokens,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,United America,Bank Tank,6541.02
prod,12273010,01/04/2024,Azure OpenAI - Az-GPT4-Turbo-128K Output Tokens,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,Straight Outta Accounts,6561.11
non-prod,47346863,01/04/2024,Azure OpenAI - Az-GPT4-Turbo-128K Output Tokens,West US::westus,,Azure,,Cognitive Services::Azure OpenAI,United America,Delta Divison,6585.09
non-prod,19545164,01/04/2024,Azure OpenAI - Az-GPT4-Turbo-128K Output Tokens,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Treasury,Treasury Foundation,6651.96
non-prod,59715547,01/04/2024,Speech - S1 - Speech to Text Enhanced Feature Audio,West Europe::westeurope,,Azure,,Cognitive Services::Speech,TE Tech,Risk Regulators,6741.54
non-prod,30581379,01/04/2024,Speech - Speech To Text,West Europe::westeurope,,Azure,,Cognitive Services::Speech,Treasury,The Money Badgers,6858.51
non-prod,76256059,01/04/2024,Azure OpenAI - Az-GPT4-Turbo-128K Output Tokens,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Treasury,Cash Rules Everything Around Me (C.R.E.A.M Team),6900.97
non-prod,82970199,01/04/2024,Azure OpenAI - Az-GPT4-Turbo-128K Output Tokens,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,The Ledger League,7013.42
non-prod,12273010,01/04/2024,Azure OpenAI - Az-GPT4-Turbo-128K Output Tokens,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,Straight Outta Accounts,7055.22
non-prod,66082951,01/04/2024,Azure OpenAI - Az-GPT4-Turbo-128K Output Tokens,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,AE Tech,Yield Syndicate,7154.11
non-prod,48347781,01/04/2024,Azure OpenAI - Az-GPT4-Turbo-128K Output Tokens,UK South::uksouth,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,The Ledger League,7181.09
non-prod,35462054,01/04/2024,Azure OpenAI - Az-GPT4-Turbo-128K Output Tokens,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,United America,Wu-Tang Clan of Cash Flow,7333.93
non-prod,12273010,01/04/2024,Azure OpenAI - Az-GPT4-Turbo-128K Output Tokens,UK South::uksouth,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,Straight Outta Accounts,7346.4
non-prod,79438966,01/04/2024,Azure OpenAI - Az-GPT4-Turbo-128K Output Tokens,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,United America,The Budgeters,7397.87
non-prod,19545164,01/04/2024,Azure OpenAI - Az-GPT4-Turbo-128K Output Tokens,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Treasury,Treasury Foundation,7431.47
non-prod,61092303,01/04/2024,Azure OpenAI - Az-GPT4-Turbo-128K Output Tokens,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,The Ledger League,7460.44
non-prod,74852711,01/04/2024,Azure OpenAI - Az-GPT4-Turbo-128K Output Tokens,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,United America,Bank Tank,7521.01
non-prod,61092303,01/04/2024,Azure OpenAI - Az-GPT4-Turbo-128K Output Tokens,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,The Ledger League,7599.68
non-prod,60584878,01/04/2024,Azure OpenAI - Az-GPT4-Turbo-128K Output Tokens,East US 2::eastus2,,Azure,,Cognitive Services::Azure OpenAI,United America,Wu-Tang Clan of Cash Flow,7656.47
non-prod,47782817,01/04/2024,Azure OpenAI - Az-GPT4-Turbo-128K Output Tokens,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,United America,The Budgeters,7796.01
non-prod,47782817,01/04/2024,Azure OpenAI - Az-GPT4-Turbo-128K Output Tokens,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,United America,The Budgeters,7824.13
prod,18466774,01/04/2024,Azure Databricks - Premium Jobs Compute - DBU,North Europe::northeurope,,Azure,,Azure Databricks,SecuroSave,SecuroSave Lite,7839.52
non-prod,47346863,01/04/2024,Azure OpenAI - Az-GPT4-Turbo-128K Output Tokens,East US 2::eastus2,,Azure,,Cognitive Services::Azure OpenAI,United America,Delta Divison,7866.88
non-prod,68266377,01/04/2024,Azure OpenAI - Az-GPT4-Turbo-128K Output Tokens,East US 2::eastus2,,Azure,,Cognitive Services::Azure OpenAI,Treasury,Capital Catalysts,7889.64
non-prod,66082951,01/04/2024,Azure OpenAI - Az-GPT4-Turbo-128K Output Tokens,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,AE Tech,Yield Syndicate,7955.85
non-prod,12273010,01/04/2024,Azure OpenAI - Az-GPT4-Turbo-128K Output Tokens,West Europe::westeurope,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,Straight Outta Accounts,7989.03
non-prod,47346863,01/04/2024,Azure OpenAI - Az-GPT4-Turbo-128K Output Tokens,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,United America,Delta Divison,8014
non-prod,60584878,01/04/2024,Azure OpenAI - Az-GPT4-Turbo-128K Output Tokens,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,United America,Wu-Tang Clan of Cash Flow,8070.1
non-prod,47346863,01/04/2024,Azure OpenAI - Az-GPT4-Turbo-128K Output Tokens,East US 2::eastus2,,Azure,,Cognitive Services::Azure OpenAI,United America,Delta Divison,8238.19
non-prod,74852711,01/04/2024,Azure OpenAI - Az-GPT4-Turbo-128K Output Tokens,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,United America,Bank Tank,8254.81
non-prod,72108536,01/04/2024,Azure OpenAI - Az-GPT4-Turbo-128K Output Tokens,West Europe::westeurope,,Azure,,Cognitive Services::Azure OpenAI,United America,Jay-Zeros and Ones,8485.45
non-prod,68266377,01/04/2024,Azure OpenAI - Az-GPT4-Turbo-128K Output Tokens,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Treasury,Capital Catalysts,8487.6
non-prod,82970199,01/04/2024,Azure OpenAI - Az-GPT4-Turbo-128K Output Tokens,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,The Ledger League,8749.2
non-prod,48347781,01/04/2024,Azure OpenAI - Az-Assistants-Code-Interpreter Session - Preview,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,The Ledger League,8831.1
non-prod,68266377,01/04/2024,Azure OpenAI - Az-Assistants-Code-Interpreter Session - Preview,East US 2::eastus2,,Azure,,Cognitive Services::Azure OpenAI,Treasury,Capital Catalysts,8907.49
non-prod,67530995,01/04/2024,Azure OpenAI - Az-Assistants-Code-Interpreter Session - Preview,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Treasury,Cash Rules Everything Around Me (C.R.E.A.M Team),8944.1
non-prod,47346863,01/04/2024,Azure OpenAI - Az-Assistants-Code-Interpreter Session - Preview,East US 2::eastus2,,Azure,,Cognitive Services::Azure OpenAI,United America,Delta Divison,9006.78
non-prod,96349526,01/04/2024,Azure OpenAI - Az-Assistants-Code-Interpreter Session - Preview,UK South::uksouth,,Azure,,Cognitive Services::Azure OpenAI,Legal Department,Alpha Architects,9025.81
non-prod,12273010,01/04/2024,Azure OpenAI - Az-Assistants-Code-Interpreter Session - Preview,East US 2::eastus2,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,Straight Outta Accounts,9036.67
non-prod,50439720,01/04/2024,Azure OpenAI - Az-Assistants-Code-Interpreter Session - Preview,East US 2::eastus2,,Azure,,Cognitive Services::Azure OpenAI,United America,Lil Audit X,9095.33
non-prod,12273010,01/04/2024,Azure OpenAI - Az-Assistants-Code-Interpreter Session - Preview,UK South::uksouth,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,Straight Outta Accounts,9314.57
non-prod,47782817,01/04/2024,Azure OpenAI - Az-Assistants-Code-Interpreter Session - Preview,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,United America,The Budgeters,9358.15
non-prod,23740134,01/04/2024,Azure OpenAI - Az-Assistants-Code-Interpreter Session - Preview,West Europe::westeurope,,Azure,,Cognitive Services::Azure OpenAI,Treasury,Financially Unstable,9368.1
non-prod,30581379,01/04/2024,Azure OpenAI - Az-Assistants-Code-Interpreter Session - Preview,West Europe::westeurope,,Azure,,Cognitive Services::Azure OpenAI,Treasury,The Money Badgers,9388.43
prod,66113017,01/04/2024,Azure OpenAI - Az-Assistants-Code-Interpreter Session - Preview,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,United America,Invoicing Avengers,9443.7
non-prod,48347781,01/04/2024,Azure OpenAI - Az-Assistants-Code-Interpreter Session - Preview,East US 2::eastus2,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,The Ledger League,9593.86
non-prod,12273010,01/04/2024,Azure OpenAI - Az-Assistants-Code-Interpreter Session - Preview,UK South::uksouth,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,Straight Outta Accounts,9615.43
non-prod,74852711,01/04/2024,Azure OpenAI - Az-Assistants-Code-Interpreter Session - Preview,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,United America,Bank Tank,9762.65
non-prod,47346863,01/04/2024,Azure OpenAI - Az-Assistants-Code-Interpreter Session - Preview,West US::westus,,Azure,,Cognitive Services::Azure OpenAI,United America,Delta Divison,9772.16
non-prod,30581379,01/04/2024,Azure OpenAI - Az-Assistants-Code-Interpreter Session - Preview,West Europe::westeurope,,Azure,,Cognitive Services::Azure OpenAI,Treasury,The Money Badgers,9902.46
non-prod,35462054,01/04/2024,Azure OpenAI - Az-Assistants-Code-Interpreter Session - Preview,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,United America,Wu-Tang Clan of Cash Flow,9946.44
non-prod,82970199,01/04/2024,Azure OpenAI - Az-Assistants-Code-Interpreter Session - Preview,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,The Ledger League,9991.87
non-prod,82970199,01/04/2024,Azure OpenAI - Az-Assistants-Code-Interpreter Session - Preview,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,The Ledger League,10094.53
non-prod,47782817,01/04/2024,Azure OpenAI - Az-Assistants-Code-Interpreter Session - Preview,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,United America,The Budgeters,10159.33
non-prod,60584878,01/04/2024,Azure OpenAI - Az-Assistants-Code-Interpreter Session - Preview,East US 2::eastus2,,Azure,,Cognitive Services::Azure OpenAI,United America,Wu-Tang Clan of Cash Flow,10184.4
non-prod,60584878,01/04/2024,Azure OpenAI - Az-Assistants-Code-Interpreter Session - Preview,West Europe::westeurope,,Azure,,Cognitive Services::Azure OpenAI,United America,Wu-Tang Clan of Cash Flow,10254.66
non-prod,76256059,01/04/2024,Azure OpenAI - Az-Assistants-Code-Interpreter Session - Preview,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Treasury,Cash Rules Everything Around Me (C.R.E.A.M Team),10352.12
non-prod,68266377,01/04/2024,Azure OpenAI - Az-Assistants-Code-Interpreter Session - Preview,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Treasury,Capital Catalysts,10470.35
non-prod,66082951,01/04/2024,Azure OpenAI - Az-Assistants-Code-Interpreter Session - Preview,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,AE Tech,Yield Syndicate,10510.96
non-prod,60584878,01/04/2024,Azure OpenAI - Az-Assistants-Code-Interpreter Session - Preview,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,United America,Wu-Tang Clan of Cash Flow,10548.21
non-prod,14773528,01/04/2024,Azure OpenAI - Az-Assistants-Code-Interpreter Session - Preview,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,AE Tech,MC Ledger and the Flow Squad,10597.65
non-prod,48347781,01/04/2024,Azure OpenAI - Az-Assistants-Code-Interpreter Session - Preview,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,The Ledger League,10712.85
non-prod,68266377,01/04/2024,Azure OpenAI - Az-Assistants-Code-Interpreter Session - Preview,East US 2::eastus2,,Azure,,Cognitive Services::Azure OpenAI,Treasury,Capital Catalysts,10826.35
non-prod,60584878,01/04/2024,Azure OpenAI - Az-Assistants-Code-Interpreter Session - Preview,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,United America,Wu-Tang Clan of Cash Flow,10897.89
non-prod,60584878,01/04/2024,Azure OpenAI - Az-Assistants-Code-Interpreter Session - Preview,East US 2::eastus2,,Azure,,Cognitive Services::Azure OpenAI,United America,Wu-Tang Clan of Cash Flow,10924.93
non-prod,96266956,01/04/2024,Azure OpenAI - Az-Assistants-Code-Interpreter Session - Preview,West US::westus,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,Straight Outta Accounts,10989.08
non-prod,12273010,01/04/2024,Azure OpenAI - Az-Assistants-Code-Interpreter Session - Preview,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,Straight Outta Accounts,11208.54
non-prod,61092303,01/04/2024,Azure OpenAI - Az-Assistants-Code-Interpreter Session - Preview,East US 2::eastus2,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,The Ledger League,11275.76
non-prod,14773528,01/04/2024,Azure OpenAI - Az-Assistants-Code-Interpreter Session - Preview,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,AE Tech,MC Ledger and the Flow Squad,11290.18
non-prod,47346863,01/04/2024,Azure OpenAI - Az-Assistants-Code-Interpreter Session - Preview,East US 2::eastus2,,Azure,,Cognitive Services::Azure OpenAI,United America,Delta Divison,11358.15
non-prod,99958173,01/04/2024,Azure OpenAI - Az-Assistants-Code-Interpreter Session - Preview,West Europe::westeurope,,Azure,,Cognitive Services::Azure OpenAI,TE Tech,Risk Regulators,11362.84
non-prod,35462054,01/04/2024,Azure OpenAI - Az-Assistants-Code-Interpreter Session - Preview,West Europe::westeurope,,Azure,,Cognitive Services::Azure OpenAI,United America,Wu-Tang Clan of Cash Flow,11422.06
non-prod,66082951,01/04/2024,Azure OpenAI - Az-Assistants-Code-Interpreter Session - Preview,West US::westus,,Azure,,Cognitive Services::Azure OpenAI,AE Tech,Yield Syndicate,11425.79
non-prod,14529226,01/04/2024,Azure OpenAI - Az-Assistants-Code-Interpreter Session - Preview,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,United America,Accounts Payabros,11500.52
non-prod,32174238,01/04/2024,Azure OpenAI - Az-Assistants-Code-Interpreter Session - Preview,West Europe::westeurope,,Azure,,Cognitive Services::Azure OpenAI,Treasury,Treasury Finance,11569.24
non-prod,12273010,01/04/2024,Azure OpenAI - Az-Assistants-Code-Interpreter Session - Preview,UK South::uksouth,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,Straight Outta Accounts,11749.29
non-prod,55083825,01/04/2024,Azure OpenAI - Az-Assistants-Code-Interpreter Session - Preview,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,United America,Excel-lent Performers,11770.31
non-prod,48347781,01/04/2024,Azure OpenAI - Az-Assistants-Code-Interpreter Session - Preview,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,The Ledger League,11809.2
non-prod,72981737,01/04/2024,Azure OpenAI - Az-Assistants-Code-Interpreter Session - Preview,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Treasury,Treasury Foundation,11955.7
non-prod,32174238,01/04/2024,Azure OpenAI - Az-Assistants-Code-Interpreter Session - Preview,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Treasury,Treasury Finance,11977.5
non-prod,72108536,01/04/2024,Azure OpenAI - Az-Assistants-Code-Interpreter Session - Preview,East US 2::eastus2,,Azure,,Cognitive Services::Azure OpenAI,United America,Jay-Zeros and Ones,12215.02
non-prod,14773528,01/04/2024,Azure OpenAI - Az-Assistants-Code-Interpreter Session - Preview,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,AE Tech,MC Ledger and the Flow Squad,12327.18
non-prod,67530995,01/04/2024,Azure OpenAI - Az-Assistants-Code-Interpreter Session - Preview,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Treasury,Cash Rules Everything Around Me (C.R.E.A.M Team),12359.68
non-prod,37550313,01/04/2024,Azure OpenAI - Az-Assistants-Code-Interpreter Session - Preview,West Europe::westeurope,,Azure,,Cognitive Services::Azure OpenAI,TE Tech,Risk Regulators,12492.26
non-prod,79409375,01/04/2024,Azure OpenAI - Az-Assistants-Code-Interpreter Session - Preview,UK South::uksouth,,Azure,,Cognitive Services::Azure OpenAI,Treasury,The Money Badgers,12539.35
non-prod,19545164,01/04/2024,Azure OpenAI - Az-Assistants-Code-Interpreter Session - Preview,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Treasury,Treasury Foundation,12589.24
non-prod,12273010,01/04/2024,Azure OpenAI - Az-Assistants-Code-Interpreter Session - Preview,East US 2::eastus2,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,Straight Outta Accounts,12613.3
non-prod,19545164,01/04/2024,Azure OpenAI - Az-Assistants-Code-Interpreter Session - Preview,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Treasury,Treasury Foundation,12666.52
non-prod,66082951,01/04/2024,Azure OpenAI - Az-Assistants-Code-Interpreter Session - Preview,West US::westus,,Azure,,Cognitive Services::Azure OpenAI,AE Tech,Yield Syndicate,12675.93
non-prod,61092303,01/04/2024,Azure OpenAI - Az-Assistants-Code-Interpreter Session - Preview,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,The Ledger League,12680.7
non-prod,48347781,01/04/2024,Azure OpenAI - Az-Assistants-Code-Interpreter Session - Preview,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,The Ledger League,12722.13
non-prod,45406014,01/04/2024,Azure OpenAI - Az-Assistants-Code-Interpreter Session - Preview,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Legal Department,Run DMC (Direct Money Control),12783.23
non-prod,67530995,01/04/2024,Azure OpenAI - Az-Assistants-Code-Interpreter Session - Preview,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Treasury,Cash Rules Everything Around Me (C.R.E.A.M Team),12857.8
non-prod,35462054,01/04/2024,Azure OpenAI - Az-Assistants-Code-Interpreter Session - Preview,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,United America,Wu-Tang Clan of Cash Flow,12866.27
non-prod,99457172,01/04/2024,Azure OpenAI - Az-Assistants-Code-Interpreter Session - Preview,UK South::uksouth,,Azure,,Cognitive Services::Azure OpenAI,TE Tech,Risk Regulators,12950.35
non-prod,76256059,01/04/2024,Azure OpenAI - Az-Assistants-Code-Interpreter Session - Preview,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Treasury,Cash Rules Everything Around Me (C.R.E.A.M Team),13132.01
non-prod,67530995,01/04/2024,Azure OpenAI - Az-Assistants-Code-Interpreter Session - Preview,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Treasury,Cash Rules Everything Around Me (C.R.E.A.M Team),13148.31
non-prod,12273010,01/04/2024,Azure OpenAI - Az-Assistants-Code-Interpreter Session - Preview,UK South::uksouth,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,Straight Outta Accounts,13167.59
non-prod,35462054,01/04/2024,Azure OpenAI - Az-Assistants-Code-Interpreter Session - Preview,West Europe::westeurope,,Azure,,Cognitive Services::Azure OpenAI,United America,Wu-Tang Clan of Cash Flow,13168.79
non-prod,99457172,01/04/2024,Azure OpenAI - Az-Assistants-Code-Interpreter Session - Preview,UK South::uksouth,,Azure,,Cognitive Services::Azure OpenAI,TE Tech,Risk Regulators,13197.53
non-prod,99457172,01/04/2024,Azure OpenAI - Az-Assistants-Code-Interpreter Session - Preview,West Europe::westeurope,,Azure,,Cognitive Services::Azure OpenAI,TE Tech,Risk Regulators,13268.71
non-prod,47782817,01/04/2024,Azure OpenAI - Az-Assistants-Code-Interpreter Session - Preview,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,United America,The Budgeters,13272.74
non-prod,76256059,01/04/2024,Azure OpenAI - Az-Assistants-Code-Interpreter Session - Preview,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Treasury,Cash Rules Everything Around Me (C.R.E.A.M Team),13292.8
prod,66113017,01/04/2024,Azure OpenAI - Az-Assistants-Code-Interpreter Session - Preview,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,United America,Invoicing Avengers,13308.24
non-prod,35462054,01/04/2024,Azure OpenAI - gpt-4-32K-Output-regional Tokens - US East,UK South::uksouth,,Azure,,Cognitive Services::Azure OpenAI,United America,Wu-Tang Clan of Cash Flow,13414.1
non-prod,61092303,01/04/2024,Azure OpenAI - gpt-4-32K-Output-regional Tokens - US East,East US 2::eastus2,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,The Ledger League,13446.88
non-prod,96349526,01/04/2024,Azure OpenAI - gpt-4-32K-Output-regional Tokens - US East,UK South::uksouth,,Azure,,Cognitive Services::Azure OpenAI,Legal Department,Alpha Architects,13485.69
non-prod,72981737,01/04/2024,Azure OpenAI - gpt-4-32K-Output-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Treasury,Treasury Foundation,13579.3
non-prod,66082951,01/04/2024,Azure OpenAI - gpt-4-32K-Output-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,AE Tech,Yield Syndicate,13605.12
non-prod,66082951,01/04/2024,Azure OpenAI - gpt-4-32K-Output-regional Tokens - US East,West US::westus,,Azure,,Cognitive Services::Azure OpenAI,AE Tech,Yield Syndicate,13629.29
non-prod,12273010,01/04/2024,Azure OpenAI - gpt-4-32K-Output-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,Straight Outta Accounts,13751.54
non-prod,79438966,01/04/2024,Azure OpenAI - gpt-4-32K-Output-regional Tokens - US East,West Europe::westeurope,,Azure,,Cognitive Services::Azure OpenAI,United America,The Budgeters,13912.7
non-prod,47346863,01/04/2024,Azure OpenAI - gpt-4-32K-Output-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,United America,Delta Divison,14028.67
non-prod,61092303,01/04/2024,Azure OpenAI - gpt-4-32K-Output-regional Tokens - US East,East US 2::eastus2,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,The Ledger League,14123.52
non-prod,61092303,01/04/2024,Azure OpenAI - gpt-4-32K-Output-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,The Ledger League,14127.54
non-prod,48347781,01/04/2024,Azure OpenAI - gpt-4-32K-Output-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,The Ledger League,14244.66
non-prod,12273010,01/04/2024,Azure OpenAI - gpt-4-32K-Output-regional Tokens - US East,UK South::uksouth,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,Straight Outta Accounts,14271.7
non-prod,68266377,01/04/2024,Azure OpenAI - gpt-4-32K-Output-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Treasury,Capital Catalysts,14345.11
non-prod,12273010,01/04/2024,Azure OpenAI - gpt-4-32K-Output-regional Tokens - US East,East US 2::eastus2,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,Straight Outta Accounts,14511
non-prod,66082951,01/04/2024,Azure OpenAI - gpt-4-32K-Output-regional Tokens - US East,West Europe::westeurope,,Azure,,Cognitive Services::Azure OpenAI,AE Tech,Yield Syndicate,14538.22
non-prod,12273010,01/04/2024,Azure OpenAI - gpt-4-32K-Output-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,Straight Outta Accounts,14547.7
non-prod,66082951,01/04/2024,Azure OpenAI - gpt-4-32K-Output-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,AE Tech,Yield Syndicate,14559.7
non-prod,30581379,01/04/2024,Azure OpenAI - gpt-4-32K-Output-regional Tokens - US East,UK South::uksouth,,Azure,,Cognitive Services::Azure OpenAI,Treasury,The Money Badgers,14678.89
non-prod,74852711,01/04/2024,Azure OpenAI - gpt-4-32K-Output-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,United America,Bank Tank,14767.54
prod,61092303,01/04/2024,Azure OpenAI - gpt-4-32K-Output-regional Tokens - US East,West Europe::westeurope,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,The Ledger League,14771.68
non-prod,35462054,01/04/2024,Azure OpenAI - gpt-4-32K-Output-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,United America,Wu-Tang Clan of Cash Flow,14811.63
non-prod,76256059,01/04/2024,Azure OpenAI - gpt-4-32K-Output-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Treasury,Cash Rules Everything Around Me (C.R.E.A.M Team),14878.83
non-prod,79409375,01/04/2024,Azure OpenAI - gpt-4-32K-Output-regional Tokens - US East,UK South::uksouth,,Azure,,Cognitive Services::Azure OpenAI,Treasury,The Money Badgers,14899.34
non-prod,47346863,01/04/2024,Azure OpenAI - gpt-4-32K-Output-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,United America,Delta Divison,14944.18
non-prod,74852711,01/04/2024,Azure OpenAI - gpt-4-32K-Output-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,United America,Bank Tank,15081.63
non-prod,76256059,01/04/2024,Azure OpenAI - gpt-4-32K-Output-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Treasury,Cash Rules Everything Around Me (C.R.E.A.M Team),15101.73
non-prod,72981737,01/04/2024,Azure OpenAI - gpt-4-32K-Output-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Treasury,Treasury Foundation,15171.68
non-prod,14773528,01/04/2024,Azure OpenAI - gpt-4-32K-Output-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,AE Tech,MC Ledger and the Flow Squad,15321.75
non-prod,48347781,01/04/2024,Azure OpenAI - gpt-4-32K-Output-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,The Ledger League,15342.46
non-prod,82970199,01/04/2024,Azure OpenAI - gpt-4-32K-Output-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,The Ledger League,15344.59
non-prod,47346863,01/04/2024,Azure OpenAI - gpt-4-32K-Output-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,United America,Delta Divison,15351.73
non-prod,55083825,01/04/2024,Azure OpenAI - gpt-4-32K-Output-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,United America,Excel-lent Performers,15400.42
non-prod,99457172,01/04/2024,Azure OpenAI - gpt-4-32K-Output-regional Tokens - US East,West Europe::westeurope,,Azure,,Cognitive Services::Azure OpenAI,TE Tech,Risk Regulators,15461.92
non-prod,47346863,01/04/2024,Azure OpenAI - gpt-4-32K-Output-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,United America,Delta Divison,15498.81
