Environment,Account,invoice_date,Description,region,Product Name,vendor,Service Name,Usage Type,Team,Sub-Team,Cost Before Uplifts ($)
Innovation,85490345,01/05/2024,Amazon SageMaker more detail 6,(not set),Amazon SageMaker,Amazon,,,Global United Kingdon,The Ledger League,734.88
non-prod,96266956,01/05/2024,Azure AI Search - Standard S1 Unit,North Europe::northeurope,,Azure,,Azure Cognitive Search::AI,Global United Kingdon,Straight Outta Accounts,736.3
prod,20547104,01/05/2024,Vertex AI: AutoML Structured Data Model Training,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,737.7
non-prod,14529226,01/05/2024,Azure AI Search - Standard S1 Unit,West Europe::westeurope,,Azure,,Azure Cognitive Search::AI,United America,Accounts Payabros,749.12
dev,70359576,01/05/2024,Number of pages processed by Custom Document Splitter.,(not set),,GCP,GCP Cloud Document Ai Api,,AE Tech,Yield Syndicate,750.8
non-prod,99457172,01/05/2024,Azure OpenAI - text-embedding-3-large-regional Tokens - US East,UK South::uksouth,,Azure,,Cognitive Services::Azure OpenAI,TE Tech,Risk Regulators,753.5
prod,91273006,01/05/2024,Managed Notebooks Disk for GCE usage - Standard Persistent Disk in asia-east2,asia-east2,,GCP,GCP Notebooks,,AE Tech,Yield Syndicate,753.66
dev,34909342,01/05/2024,Notebooks CPU Management Fee,asia-east2-a,,GCP,GCP Notebooks,,United America,Dr Drepreciation,754.02
dev,91273006,01/05/2024,Vertex AI: AutoML Structured Data Model Training,us-central1,,GCP,GCP Vertex Ai,,AE Tech,Yield Syndicate,754.06
dev,20547104,01/05/2024,Vertex AI: AutoML Structured Data Model Training,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,762.21
dev,48347781,01/05/2024,Vertex AI Search: Search API Request Count - LLM Add-on,us-central1,,GCP,GCP Vertex Ai Search,,Global United Kingdon,The Ledger League,762.43
Innovation,45260537,01/05/2024,Amazon SageMaker more detail 6,us-east-1,Amazon SageMaker,Amazon,,,TE Tech,Risk Regulators,769.29
dev,87305096,01/05/2024,Vertex AI: AutoML Structured Data Model Training,europe-west2,,GCP,GCP Vertex Ai,,TE Tech,Risk Regulators,773.03
non-prod,61092303,01/05/2024,Translator Text - S1 - Characters,West Europe::westeurope,,Azure,,Cognitive Services::Translator Text,Global United Kingdon,The Ledger League,781.34
dev,50666767,01/05/2024,Notebooks GPU Premium Management Fee,europe-west1-b,,GCP,GCP Notebooks,,United America,Wu-Tang Clan of Cash Flow,785.4
prod,83082779,01/05/2024,Azure AI Search - Standard S1 Unit,East Asia::eastasia,,Azure,,Azure Cognitive Search::AI,AE Tech,MC Ledger and the Flow Squad,791.98
Innovation,54144176,01/05/2024,Amazon SageMaker more detail 6,eu-west-1,Amazon SageMaker,Amazon,,,SecuroSave,SecuroSave Lite,795.75
dev,60611044,01/05/2024,Vertex AI: AutoML Structured Data Model Training,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,799.04
dev,87305096,01/05/2024,Vertex AI: AutoML Structured Data Model Training,europe-west2,,GCP,GCP Vertex Ai,,TE Tech,Risk Regulators,803.38
prod,20547104,01/05/2024,Vertex AI: AutoML Structured Data Model Training,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,803.76
non-prod,12273010,01/05/2024,Azure OpenAI - text-embedding-3-large-regional Tokens - US East,East US 2::eastus2,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,Straight Outta Accounts,805.92
dev,56982163,01/05/2024,Number of hours a processor version has been deployed.,(not set),,GCP,GCP Cloud Document Ai Api,,Treasury,Treasury Foundation,807.54
non-prod,12273010,01/05/2024,Azure OpenAI - text-embedding-3-large-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,Straight Outta Accounts,812.68
dev,42005360,01/05/2024,Workbench Instances Storage for GCE usage - Standard Persistent Disk in europe-west2,europe-west2,,GCP,GCP Notebooks,,TE Tech,Risk Regulators,814.14
prod,72540413,01/05/2024,Vertex AI: AutoML Structured Data Model Training,europe-west2,,GCP,GCP Vertex Ai,,TE Tech,Risk Regulators,816.34
Innovation,45260537,01/05/2024,Amazon SageMaker more detail 6,us-east-1,Amazon SageMaker,Amazon,,,TE Tech,Risk Regulators,823.53
prod,34909342,01/05/2024,Managed Notebooks CPU Management Fee,asia-east2,,GCP,GCP Notebooks,,United America,Dr Drepreciation,823.63
dev,45812120,01/05/2024,Vertex AI: AutoML Structured Data Model Training,europe-west2,,GCP,GCP Vertex Ai,,TE Tech,Risk Regulators,825.55
prod,91273006,01/05/2024,Managed Notebooks CPU Management Fee,asia-east2,,GCP,GCP Notebooks,,AE Tech,Yield Syndicate,825.88
non-prod,96349526,01/05/2024,Azure AI Document Intelligence - S0 - Pre-built Pages - US East,West Europe::westeurope,,Azure,,Azure Applied AI Services::Document Intelligence,Legal Department,Alpha Architects,829.38
dev,42005360,01/05/2024,Managed Notebooks CPU for GCE usage - N1 Standard Cores in europe-west1,europe-west1,,GCP,GCP Notebooks,,TE Tech,Risk Regulators,829.79
dev,41603388,01/05/2024,Vertex AI: AutoML Structured Data Model Training,us-central1,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,836.11
non-prod,67530995,01/05/2024,Azure OpenAI - text-embedding-3-large-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Treasury,Cash Rules Everything Around Me (C.R.E.A.M Team),852.11
non-prod,99958173,01/05/2024,Azure AI Document Intelligence - S0 - pages for query fields - Preview,West Europe::westeurope,,Azure,,Azure Applied AI Services::Document Intelligence,TE Tech,Risk Regulators,854.03
dev,32174238,01/05/2024,Amazon SageMaker more detail 6,ap-east-1,Amazon SageMaker,Amazon,,,Treasury,Treasury Finance,857.76
non-prod,66082951,01/05/2024,Azure AI Document Intelligence - S0 - Pre-built Pages - US East,East US::eastus,,Azure,,Azure Applied AI Services::Document Intelligence,AE Tech,Yield Syndicate,869.25
non-prod,67530995,01/05/2024,Azure AI Document Intelligence - S0 - Read Pages - US East,East US::eastus,,Azure,,Azure Applied AI Services::Document Intelligence,Treasury,Cash Rules Everything Around Me (C.R.E.A.M Team),873.29
non-prod,76256059,01/05/2024,Azure OpenAI - text-embedding-3-large-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Treasury,Cash Rules Everything Around Me (C.R.E.A.M Team),873.61
dev,50666767,01/05/2024,Notebooks CPU Management Fee,europe-west2-a,,GCP,GCP Notebooks,,United America,Wu-Tang Clan of Cash Flow,889.7
non-prod,61092303,01/05/2024,Azure OpenAI - text-embedding-3-large-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,The Ledger League,904.31
dev,92465056,01/05/2024,Managed Notebooks Disk for GCE usage - Standard Persistent Disk in asia-east2,asia-east2,,GCP,GCP Notebooks,,United America,Fear the Fiscal,907.78
prod,26627761,01/05/2024,Notebooks CPU Management Fee,europe-west2-b,,GCP,GCP Notebooks,,TE Tech,Risk Regulators,910
dev,34909342,01/05/2024,Workbench Instances RAM for GCE usage - N2D AMD Instance RAM in asia-east2,asia-east2,,GCP,GCP Notebooks,,United America,Dr Drepreciation,916.03
Innovation,95317744,01/05/2024,Amazon SageMaker more detail 6,ap-east-1,Amazon SageMaker,Amazon,,,United America,Margin Masters,918.25
UAT01,83082779,01/05/2024,Azure AI Search - Free Unit,East Asia::eastasia,,Azure,,Azure Cognitive Search::AI,AE Tech,MC Ledger and the Flow Squad,928.96
dev,43170107,01/05/2024,Number of pages processed for OCR processor.,(not set),,GCP,GCP Cloud Document Ai Api,,United America,Invoicing Avengers,929.47
dev,60611044,01/05/2024,Managed Notebooks Disk for GCE usage - Standard Persistent Disk in europe-west1,europe-west1,,GCP,GCP Notebooks,,Global United Kingdon,The Ledger League,943.11
non-prod,72093967,01/05/2024,Azure AI Document Intelligence - S0 - Read Pages - US East,West Europe::westeurope,,Azure,,Azure Applied AI Services::Document Intelligence,TE Tech,Risk Regulators,945.2
prod,91273006,01/05/2024,Managed Notebooks CPU for GCE usage - N1 Standard Cores in asia-east2,asia-east2,,GCP,GCP Notebooks,,AE Tech,Yield Syndicate,961.8
non-prod,99958173,01/05/2024,Translator Text - S1 - Characters,West Europe::westeurope,,Azure,,Cognitive Services::Translator Text,TE Tech,Risk Regulators,968.73
dev,70359576,01/05/2024,Number of hours a processor version has been deployed.,(not set),,GCP,GCP Cloud Document Ai Api,,AE Tech,Yield Syndicate,969.79
dev,63014216,01/05/2024,Vertex AI: AutoML Structured Data Model Training,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,970.58
dev,50666767,01/05/2024,Notebooks CPU Management Fee,europe-west1-b,,GCP,GCP Notebooks,,United America,Wu-Tang Clan of Cash Flow,979.97
non-prod,83367775,01/05/2024,Azure OpenAI - text-embedding-3-large-regional Tokens - US East,West Europe::westeurope,,Azure,,Cognitive Services::Azure OpenAI,TE Tech,Risk Regulators,980.01
non-prod,99958173,01/05/2024,Azure AI Search - Standard S1 Unit,West Europe::westeurope,,Azure,,Azure Cognitive Search::AI,TE Tech,Risk Regulators,982.96
dev,60611044,01/05/2024,Managed Notebooks CPU for GCE usage - N1 Standard Cores in europe-west1,europe-west1,,GCP,GCP Notebooks,,Global United Kingdon,The Ledger League,990.91
prod,34909342,01/05/2024,Workbench Instances Storage for GCE usage - Standard Persistent Disk in asia-east2,asia-east2,,GCP,GCP Notebooks,,United America,Dr Drepreciation,998.71
dev,12273010,01/05/2024,Vertex AI Search: Search API Request Count - Enterprise,europe-west1,,GCP,GCP Vertex Ai Search,,Global United Kingdon,Straight Outta Accounts,1009.4
dev,50666767,01/05/2024,Notebooks GPU Standard Management Fee,europe-west2-a,,GCP,GCP Notebooks,,United America,Wu-Tang Clan of Cash Flow,1020.86
non-prod,50439720,01/05/2024,Translator Text - S1 - Characters,East US::eastus,,Azure,,Cognitive Services::Translator Text,United America,Lil Audit X,1022.56
non-prod,63724238,01/05/2024,Translator Text - S2 - Units,West Europe::westeurope,,Azure,,Cognitive Services::Translator Text,TE Tech,Risk Regulators,1032.35
non-prod,82970199,01/05/2024,Azure OpenAI - text-embedding-3-large-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,The Ledger League,1035.04
non-prod,66082951,01/05/2024,Azure AI Search - Standard S1 Unit,East US::eastus,,Azure,,Azure Cognitive Search::AI,AE Tech,Yield Syndicate,1043.47
prod,12273010,01/05/2024,Azure OpenAI - text-embedding-3-large-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,Straight Outta Accounts,1046.46
non-prod,59715547,01/05/2024,Translator Text - S1 - Characters,West Europe::westeurope,,Azure,,Cognitive Services::Translator Text,TE Tech,Risk Regulators,1048.32
non-prod,12273010,01/05/2024,Azure OpenAI - text-embedding-3-large-regional Tokens - US East,Switzerland North::switzerlandnorth,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,Straight Outta Accounts,1049.5
non-prod,72981737,01/05/2024,Azure OpenAI - text-embedding-3-large-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Treasury,Treasury Foundation,1052.45
non-prod,55083825,01/05/2024,Azure AI Search - Standard S1 Unit,East US::eastus,,Azure,,Azure Cognitive Search::AI,United America,Excel-lent Performers,1060.43
non-prod,48347781,01/05/2024,Azure AI Document Intelligence - S0 - Add-on for Pages - Preview - US East,East US::eastus,,Azure,,Azure Applied AI Services::Document Intelligence,Global United Kingdon,The Ledger League,1069.64
non-prod,56511817,01/05/2024,Azure AI Document Intelligence - Free - Transactions - US East,East US::eastus,,Azure,,Azure Applied AI Services::Document Intelligence,United America,The Budgeters,1091.89
non-prod,74852711,01/05/2024,Azure OpenAI - text-embedding-3-large-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,United America,Bank Tank,1094.06
non-prod,66113017,01/05/2024,Azure AI Document Intelligence - S0 - Pre-built Pages - US East,East US::eastus,,Azure,,Azure Applied AI Services::Document Intelligence,United America,Invoicing Avengers,1103.24
non-prod,48347781,01/05/2024,Azure OpenAI - text-embedding-3-large-regional Tokens - US East,UK South::uksouth,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,The Ledger League,1114.85
dev,12273010,01/05/2024,Vertex AI Search: Search API Request Count - Enterprise,europe-west4,,GCP,GCP Vertex Ai Search,,Global United Kingdon,Straight Outta Accounts,1117.55
non-prod,12273010,01/05/2024,Speech - S1 - Custom Neural Voice Model Hosting Units,West Europe::westeurope,,Azure,,Cognitive Services::Speech,Global United Kingdon,Straight Outta Accounts,1120.46
non-prod,50439720,01/05/2024,Azure AI Document Intelligence - S0 - Pre-built Pages - US East,East US::eastus,,Azure,,Azure Applied AI Services::Document Intelligence,United America,Lil Audit X,1142.31
dev,63014216,01/05/2024,Gemini Pro Image Input - Predictions,asia-east2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,1168.4
non-prod,35462054,01/05/2024,Azure OpenAI - text-embedding-3-large-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,United America,Wu-Tang Clan of Cash Flow,1171.52
dev,20547104,01/05/2024,Gemini Pro Image Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,1173.78
dev,99457172,01/05/2024,Gemini Pro Image Input - Predictions,us-central1,,GCP,GCP Vertex Ai,,TE Tech,Risk Regulators,1176.57
dev,26627761,01/05/2024,Gemini Pro Image Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,TE Tech,Risk Regulators,1179.4
non-prod,48347781,01/05/2024,Azure AI Document Intelligence - S0 - Pre-built Pages - US East,East US::eastus,,Azure,,Azure Applied AI Services::Document Intelligence,Global United Kingdon,The Ledger League,1214.38
non-prod,47782817,01/05/2024,Azure OpenAI - text-embedding-3-large-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,United America,The Budgeters,1220.07
non-prod,12273010,01/05/2024,Azure AI Search - Standard S1 Unit,East US::eastus,,Azure,,Azure Cognitive Search::AI,Global United Kingdon,Straight Outta Accounts,1222.07
non-prod,55083825,01/05/2024,Azure AI Document Intelligence - S0 - Pre-built Pages - US East,East US::eastus,,Azure,,Azure Applied AI Services::Document Intelligence,United America,Excel-lent Performers,1252.33
dev,82970199,01/05/2024,Number of hours a processor version has been deployed.,(not set),,GCP,GCP Cloud Document Ai Api,,Global United Kingdon,The Ledger League,1254.5
non-prod,46139174,01/05/2024,Azure AI Search - Standard S1 Unit,East US::eastus,,Azure,,Azure Cognitive Search::AI,Global United Kingdon,The Ledger League,1256.92
non-prod,68266377,01/05/2024,Azure OpenAI - text-embedding-3-large-regional Tokens - US East,East US 2::eastus2,,Azure,,Cognitive Services::Azure OpenAI,Treasury,Capital Catalysts,1257.37
non-prod,12273010,01/05/2024,Azure AI Search - Semantic Ranker queries - US East,East US::eastus,,Azure,,Azure Cognitive Search::AI,Global United Kingdon,Straight Outta Accounts,1273.31
dev,48347781,01/05/2024,Gemini Pro Image Input - Predictions,us-central1,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,1275.1
dev,42005360,01/05/2024,Gemini Pro Image Input - Predictions,us-central1,,GCP,GCP Vertex Ai,,TE Tech,Risk Regulators,1280.05
non-prod,83367775,01/05/2024,Azure AI Document Intelligence - S0 - Pre-built Pages - US East,West Europe::westeurope,,Azure,,Azure Applied AI Services::Document Intelligence,TE Tech,Risk Regulators,1281.64
non-prod,72981737,01/05/2024,Azure OpenAI - text-embedding-3-large-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Treasury,Treasury Foundation,1293.55
non-prod,61092303,01/05/2024,Azure OpenAI - text-embedding-3-large-regional Tokens - US East,East US 2::eastus2,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,The Ledger League,1318.8
non-prod,30581379,01/05/2024,Azure AI Document Intelligence - S0 - Pre-built Pages - US East,West Europe::westeurope,,Azure,,Azure Applied AI Services::Document Intelligence,Treasury,The Money Badgers,1326.85
prod,12273010,01/05/2024,Vertex AI Search: Search API Request Count - Standard,europe-west1,,GCP,GCP Vertex Ai Search,,Global United Kingdon,Straight Outta Accounts,1329.14
dev,60611044,01/05/2024,Gemini Pro Image Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,1329.31
non-prod,46139174,01/05/2024,Translator Text - S1 - Characters,East US::eastus,,Azure,,Cognitive Services::Translator Text,Global United Kingdon,The Ledger League,1341.07
non-prod,47782817,01/05/2024,Azure AI Search - Standard S1 Unit,East US::eastus,,Azure,,Azure Cognitive Search::AI,United America,The Budgeters,1345.17
prod,12273010,01/05/2024,Azure OpenAI - text-embedding-3-large-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,Straight Outta Accounts,1354.52
dev,43170107,01/05/2024,Number of 'general' type pages processed,(not set),,GCP,GCP Cloud Document Ai Api,,United America,Invoicing Avengers,1370.74
prod,67090511,01/05/2024,Gemini Pro Image Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,1380.72
dev,48347781,01/05/2024,Gemini Pro Image Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,1388.92
dev,60611044,01/05/2024,Gemini Pro Image Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,1418.15
non-prod,67530995,01/05/2024,Azure AI Search - Basic Unit,East US::eastus,,Azure,,Azure Cognitive Search::AI,Treasury,Cash Rules Everything Around Me (C.R.E.A.M Team),1424.88
dev,73759281,01/05/2024,Gemini Pro Image Input - Predictions,us-central1,,GCP,GCP Vertex Ai,,Global United Kingdon,Straight Outta Accounts,1439.08
non-prod,61092303,01/05/2024,Azure OpenAI - text-embedding-3-large-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,The Ledger League,1439.88
dev,12273010,01/05/2024,Vertex AI Search: Search API Request Count - Standard,europe-west1,,GCP,GCP Vertex Ai Search,,Global United Kingdon,Straight Outta Accounts,1444.81
dev,71682866,01/05/2024,Gemini Pro Image Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,TE Tech,Risk Regulators,1459.76
non-prod,12273010,01/05/2024,Azure OpenAI - text-embedding-3-large-regional Tokens - US East,East US 2::eastus2,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,Straight Outta Accounts,1465.88
dev,60611044,01/05/2024,Gemini Pro Image Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,1469.91
non-prod,66082951,01/05/2024,Azure AI Document Intelligence - S0 - Read Pages - US East,East US::eastus,,Azure,,Azure Applied AI Services::Document Intelligence,AE Tech,Yield Syndicate,1487.27
non-prod,66082951,01/05/2024,Azure AI Search - Standard S1 Unit,West Europe::westeurope,,Azure,,Azure Cognitive Search::AI,AE Tech,Yield Syndicate,1507.04
dev,12273010,01/05/2024,Gemini Pro Image Input - Predictions,asia-east2,,GCP,GCP Vertex Ai,,Global United Kingdon,Straight Outta Accounts,1507.19
dev,45812120,01/05/2024,Gemini Pro Image Input - Predictions,us-central1,,GCP,GCP Vertex Ai,,TE Tech,Risk Regulators,1510.8
non-prod,66113017,01/05/2024,Azure OpenAI - text-embedding-3-large-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,United America,Invoicing Avengers,1584.42
non-prod,48347781,01/05/2024,Azure AI Search - Standard S2 Unit,East Asia::eastasia,,Azure,,Azure Cognitive Search::AI,Global United Kingdon,The Ledger League,1594.12
non-prod,14773528,01/05/2024,Azure OpenAI - text-embedding-3-large-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,AE Tech,MC Ledger and the Flow Squad,1639.38
prod,20547104,01/05/2024,Number of pages processed by Summary processor.,(not set),,GCP,GCP Cloud Document Ai Api,,Global United Kingdon,The Ledger League,1643.2
dev,41603388,01/05/2024,Gemini Pro Image Input - Predictions,asia-east2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,1647.85
non-prod,96266956,01/05/2024,Azure AI Search - Standard S1 Unit,East US::eastus,,Azure,,Azure Cognitive Search::AI,Global United Kingdon,Straight Outta Accounts,1650.4
dev,42005360,01/05/2024,Gemini Pro Image Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,TE Tech,Risk Regulators,1660.06
non-prod,14773528,01/05/2024,Azure AI Document Intelligence - S0 - Read Pages - US East,East US::eastus,,Azure,,Azure Applied AI Services::Document Intelligence,AE Tech,MC Ledger and the Flow Squad,1673.07
non-prod,79438966,01/05/2024,Azure OpenAI - text-embedding-3-large-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,United America,The Budgeters,1715.88
non-prod,67530995,01/05/2024,Azure AI Document Intelligence - S0 - Pre-built Pages - US East,East US::eastus,,Azure,,Azure Applied AI Services::Document Intelligence,Treasury,Cash Rules Everything Around Me (C.R.E.A.M Team),1717.43
non-prod,12273010,01/05/2024,Azure OpenAI - text-embedding-3-large-regional Tokens - US East,Switzerland North::switzerlandnorth,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,Straight Outta Accounts,1720
non-prod,12273010,01/05/2024,Azure OpenAI - text-embedding-3-large-regional Tokens - US East,East US 2::eastus2,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,Straight Outta Accounts,1734.11
non-prod,79438966,01/05/2024,Azure OpenAI - text-embedding-3-large-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,United America,The Budgeters,1739.58
non-prod,66082951,01/05/2024,Azure OpenAI - text-embedding-3-large-regional Tokens - US East,West US::westus,,Azure,,Cognitive Services::Azure OpenAI,AE Tech,Yield Syndicate,1740.88
non-prod,74852711,01/05/2024,Azure OpenAI - text-embedding-3-large-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,United America,Bank Tank,1741.76
non-prod,12273010,01/05/2024,Speech - S1 - Unit - Preview,West Europe::westeurope,,Azure,,Cognitive Services::Speech,Global United Kingdon,Straight Outta Accounts,1742.14
prod,11993525,01/05/2024,Gemini Pro Image Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,1755.85
non-prod,48347781,01/05/2024,Azure AI Search - Standard S1 Unit,East US::eastus,,Azure,,Azure Cognitive Search::AI,Global United Kingdon,The Ledger League,1765.98
non-prod,67530995,01/05/2024,Azure OpenAI - text-embedding-3-large-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Treasury,Cash Rules Everything Around Me (C.R.E.A.M Team),1771.54
prod,72540413,01/05/2024,Gemini Pro Image Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,TE Tech,Risk Regulators,1780.52
dev,48347781,01/05/2024,Gemini Pro Image Input - Predictions,us-central1,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,1791.04
prod,72540413,01/05/2024,Gemini Pro Image Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,TE Tech,Risk Regulators,1798.32
prod,61092303,01/05/2024,Azure AI Search - Standard S1 Unit,West Europe::westeurope,,Azure,,Azure Cognitive Search::AI,Global United Kingdon,The Ledger League,1801.6
prod,48347781,01/05/2024,Gemini Pro Image Input - Predictions,asia-south1,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,1803.88
non-prod,66082951,01/05/2024,Azure OpenAI - text-embedding-3-large-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,AE Tech,Yield Syndicate,1813.96
dev,70359576,01/05/2024,Number of pages processed by Custom Document Extractor.,(not set),,GCP,GCP Cloud Document Ai Api,,AE Tech,Yield Syndicate,1814.2
prod,67090511,01/05/2024,Gemini Pro Image Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,1862.66
dev,17206320,01/05/2024,Vertex AI Search and Conversation: Data Index,europe-west1,,GCP,GCP Vertex Ai Search,,AE Tech,Yield Syndicate,1865.74
non-prod,12273010,01/05/2024,Azure AI Document Intelligence - S0 - Pre-built Pages - US East,East US::eastus,,Azure,,Azure Applied AI Services::Document Intelligence,Global United Kingdon,Straight Outta Accounts,1890.49
dev,60611044,01/05/2024,Gemini Pro Image Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,1906.97
non-prod,61092303,01/05/2024,Azure AI Document Intelligence - S0 - Pre-built Pages - US East,West Europe::westeurope,,Azure,,Azure Applied AI Services::Document Intelligence,Global United Kingdon,The Ledger League,1923.47
non-prod,35462054,01/05/2024,Azure OpenAI - text-embedding-3-large-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,United America,Wu-Tang Clan of Cash Flow,1924.46
non-prod,61092303,01/05/2024,Azure AI Search - Standard S1 Unit,West Europe::westeurope,,Azure,,Azure Cognitive Search::AI,Global United Kingdon,The Ledger League,1927.68
non-prod,68266377,01/05/2024,Azure OpenAI - text-embedding-3-large-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Treasury,Capital Catalysts,1932.21
non-prod,67530995,01/05/2024,Azure OpenAI - text-embedding-3-large-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Treasury,Cash Rules Everything Around Me (C.R.E.A.M Team),1936.42
non-prod,99958173,01/05/2024,Azure AI Search - Standard S1 Unit,North Europe::northeurope,,Azure,,Azure Cognitive Search::AI,TE Tech,Risk Regulators,1948.74
non-prod,61092303,01/05/2024,Azure OpenAI - text-embedding-3-large-regional Tokens - US East,East US 2::eastus2,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,The Ledger League,1949.84
dev,48347781,01/05/2024,Gemini Pro Image Input - Predictions,us-central1,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,1951.45
dev,26627761,01/05/2024,Gemini Pro Image Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,TE Tech,Risk Regulators,1968.11
non-prod,47346863,01/05/2024,Azure AI Document Intelligence - S0 - Pre-built Pages - US East,East US::eastus,,Azure,,Azure Applied AI Services::Document Intelligence,United America,Delta Divison,1969.18
dev,12273010,01/05/2024,Gemini Pro Image Input - Predictions,us-central1,,GCP,GCP Vertex Ai,,Global United Kingdon,Straight Outta Accounts,1973.4
non-prod,18466774,01/05/2024,Azure AI Search - Standard S1 Unit,North Europe::northeurope,,Azure,,Azure Cognitive Search::AI,SecuroSave,SecuroSave Lite,1978.62
prod,20547104,01/05/2024,Gemini Pro Image Input - Predictions,us-central1,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,1983.35
non-prod,96266956,01/05/2024,Azure AI Search - Standard S1 Unit,West Europe::westeurope,,Azure,,Azure Cognitive Search::AI,Global United Kingdon,Straight Outta Accounts,1984.06
prod,11993525,01/05/2024,Gemini Pro Image Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,1991.4
non-prod,32174238,01/05/2024,Azure OpenAI - text-embedding-3-large-regional Tokens - US East,UK South::uksouth,,Azure,,Cognitive Services::Azure OpenAI,Treasury,Treasury Finance,2005.43
non-prod,55083825,01/05/2024,Azure OpenAI - text-embedding-3-large-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,United America,Excel-lent Performers,2018.06
non-prod,48347781,01/05/2024,Azure AI Search - Semantic Ranker queries - US East,East US::eastus,,Azure,,Azure Cognitive Search::AI,Global United Kingdon,The Ledger League,2029.54
